subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
ET_02,other,3.29,0.09788,0.324,0.88408,-11.435,12.748,-4.841,True
ET_02,other,3.3000000000000003,0.18183,0.3188,0.908,-2.494,15.877,-1.505,True
ET_02,other,3.31,0.24973,0.3477,0.94984,7.539,13.933,4.339,True
ET_02,other,3.3200000000000003,0.33657,0.3073,0.96449,15.642,8.882,8.022,True
ET_02,other,3.33,0.3208,0.25372,0.98275,19.76,2.923,10.118,True
ET_02,other,3.34,0.333,0.21175,0.96214,20.891,-4.598,7.979,True
ET_02,other,3.35,0.28951,0.14542,0.96372,13.795,-10.209,7.135,True
ET_02,other,3.36,0.23315,0.11921,0.92185,6.648,-15.632,4.337,True
ET_02,other,3.37,0.16812,0.11042,0.89318,-4.21,-15.516,-3.53,True
ET_02,other,3.38,0.11545,0.15728,0.88241,-13.453,-11.885,-6.516,True
ET_02,other,3.39,0.06742,0.20668,0.85565,-19.1,-5.278,-10.438,True
ET_02,other,3.4,0.05068,0.22676,0.85943,-19.504,2.407,-11.21,True
ET_02,other,3.41,0.08218,0.30188,0.87457,-15.287,9.455,-8.841,True
ET_02,other,3.42,0.13739,0.32456,0.92077,-9.862,12.434,-3.954,True
ET_02,other,3.43,0.18598,0.30528,0.92342,0.139,14.772,-0.365,True
ET_02,other,3.44,0.28137,0.30037,0.96261,9.117,11.597,5.142,True
ET_02,other,3.45,0.33037,0.2641,0.9599,17.989,10.253,10.143,True
ET_02,other,3.46,0.34365,0.24541,0.95676,21.402,0.142,11.023,True
ET_02,other,3.47,0.34823,0.17956,0.96951,16.592,-6.703,8.906,True
ET_02,other,3.48,0.29192,0.13175,0.97812,11.377,-12.393,6.312,True
ET_02,other,3.49,0.19738,0.11078,0.90106,2.679,-14.179,1.131,True
ET_02,other,3.5,0.13013,0.12838,0.92319,-7.416,-14.131,-3.537,True
ET_02,other,3.5100000000000002,0.08296,0.14023,0.88449,-14.995,-10.187,-7.108,True
ET_02,other,3.52,0.05757,0.2135,0.8641,-20.683,-2.534,-10.369,True
ET_02,other,3.5300000000000002,0.06408,0.26055,0.87387,-18.414,3.834,-8.685,True
ET_02,other,3.54,0.07818,0.29382,0.88067,-15.035,10.606,-8.523,True
ET_02,other,3.5500000000000003,0.14381,0.29888,0.91575,-5.919,14.269,-3.776,True
ET_02,other,3.56,0.2036,0.32818,0.94839,5.203,14.054,1.73,True
ET_02,other,3.5700000000000003,0.26731,0.28221,0.9674,13.505,11.878,7.572,True
ET_02,other,3.58,0.32229,0.28382,0.99309,19.71,5.371,9.377,True
ET_02,other,3.59,0.30003,0.21708,1.01037,19.899,-0.139,9.455,True
ET_02,other,3.6,0.31333,0.14774,0.9563,15.448,-7.442,9.328,True
ET_02,other,3.61,0.27007,0.13194,0.94064,11.614,-11.913,3.266,True
ET_02,other,3.62,0.19262,0.11517,0.9541,-0.865,-13.181,-0.163,True
ET_02,other,3.63,0.11213,0.1523,0.90434,-8.625,-13.983,-4.489,True
ET_02,other,3.64,0.06483,0.14719,0.90095,-15.994,-8.087,-7.953,True
ET_02,other,3.65,0.0447,0.22786,0.84984,-19.233,-2.088,-10.528,True
ET_02,other,3.66,0.05815,0.24362,0.893,-18.301,5.278,-9.658,True
ET_02,other,3.67,0.09247,0.30649,0.90547,-10.802,10.339,-6.264,True
ET_02,other,3.68,0.1606,0.34426,0.93232,-4.197,14.014,-1.071,True
ET_02,other,3.69,0.2261,0.31113,0.94637,7.517,15.094,4.108,True
ET_02,other,3.7,0.31813,0.29714,0.9614,15.601,9.299,6.64,True
ET_02,other,3.71,0.30332,0.2364,0.98232,19.238,4.836,9.853,True
ET_02,other,3.72,0.31479,0.21165,0.96868,18.322,-3.071,10.685,True
ET_02,other,3.73,0.28126,0.14227,0.96923,14.119,-8.896,8.341,True
ET_02,other,3.74,0.23998,0.13614,0.96573,6.674,-12.068,4.452,True
ET_02,other,3.75,0.16154,0.09148,0.9108,-3.261,-14.466,-1.809,True
ET_02,other,3.7600000000000002,0.0779,0.1453,0.91652,-12.807,-12.244,-5.244,True
ET_02,other,3.77,0.02312,0.15647,0.87163,-17.181,-6.298,-10.023,True
ET_02,other,3.7800000000000002,0.05269,0.23478,0.90568,-19.521,0.855,-9.953,True
ET_02,other,3.79,0.05203,0.29102,0.88167,-18.589,8.663,-8.247,True
ET_02,other,3.8000000000000003,0.12188,0.32585,0.91547,-10.191,12.537,-4.773,True
ET_02,other,3.81,0.17738,0.3484,0.93552,0.32,12.971,-0.916,True
ET_02,other,3.8200000000000003,0.25953,0.28991,0.96743,7.727,12.424,5.434,True
ET_02,other,3.83,0.28458,0.25521,0.96399,16.71,7.449,9.477,True
ET_02,other,3.84,0.31981,0.20887,0.97711,19.441,2.31,9.276,True
ET_02,other,3.85,0.32291,0.15159,0.99919,18.718,-6.416,8.714,True
ET_02,other,3.86,0.27809,0.14083,0.99601,14.252,-12.107,6.86,True
ET_02,other,3.87,0.20551,0.1026,0.93017,3.14,-13.731,1.727,True
ET_02,other,3.88,0.13245,0.12204,0.90272,-6.704,-14.381,-3.581,True
ET_02,other,3.89,0.07896,0.12302,0.9059,-13.484,-9.716,-7.638,True
ET_02,other,3.9,0.03128,0.16851,0.87378,-21.286,-5.259,-9.281,True
ET_02,other,3.91,0.05103,0.24784,0.89588,-19.951,2.636,-9.214,True
ET_02,other,3.92,0.06257,0.30835,0.89949,-16.865,8.67,-7.508,True
ET_02,other,3.93,0.12426,0.29927,0.91506,-5.846,13.336,-4.251,True
ET_02,other,3.94,0.22643,0.30232,0.95962,3.288,15.929,2.626,True
ET_02,other,3.95,0.24706,0.29834,0.95856,12.266,12.853,6.339,True
ET_02,other,3.96,0.29733,0.24538,0.98043,18.933,5.406,10.155,True
ET_02,other,3.97,0.33386,0.22004,0.96475,20.161,-0.475,10.68,True
ET_02,other,3.98,0.30607,0.17237,0.95721,18.071,-6.747,8.186,True
ET_02,other,3.99,0.24598,0.12856,0.97237,10.993,-12.962,5.759,True
ET_02,other,4.0,0.15569,0.10552,0.93926,0.797,-14.294,1.64,True
ET_02,other,4.01,0.14821,0.13803,0.90278,-7.656,-12.854,-3.524,True
ET_02,other,4.0200000000000005,0.05271,0.14623,0.89648,-16.714,-9.265,-8.576,True
ET_02,other,4.03,0.03961,0.17615,0.87426,-20.306,-1.051,-9.989,True
ET_02,other,4.04,0.04282,0.25002,0.88624,-18.069,5.354,-8.668,True
ET_02,other,4.05,0.08789,0.28613,0.90815,-12.793,11.268,-6.355,True
ET_02,other,4.0600000000000005,0.15074,0.32132,0.91749,-3.324,14.228,-1.701,True
ET_02,other,4.07,0.22305,0.31637,0.9164,6.074,14.054,0.631,True
ET_02,other,4.08,0.28493,0.26956,0.97585,13.11,10.406,7.503,True
ET_02,other,4.09,0.30541,0.24328,0.97578,20.552,4.186,9.807,True
ET_02,other,4.1,0.34293,0.1942,0.99784,21.001,-2.828,10.396,True
ET_02,other,4.11,0.31745,0.13435,0.95454,16.684,-7.796,8.7,True
ET_02,other,4.12,0.2382,0.10226,0.94218,10.033,-14.891,3.139,True
ET_02,other,4.13,0.13687,0.09529,0.93119,-1.889,-15.439,-1.631,True
ET_02,other,4.14,0.09693,0.11796,0.93651,-11.35,-10.569,-4.872,True
ET_02,other,4.15,0.04262,0.1798,0.88767,-18.908,-6.906,-9.705,True
ET_02,other,4.16,0.03849,0.22781,0.91328,-20.831,0.833,-11.832,True
ET_02,other,4.17,0.04002,0.26697,0.89514,-18.199,8.522,-7.994,True
ET_02,other,4.18,0.08277,0.27555,0.91378,-12.717,12.363,-5.69,True
ET_02,other,4.19,0.15451,0.34295,0.91318,-1.554,15.704,-0.568,True
ET_02,other,4.2,0.23062,0.31254,0.95935,9.054,13.616,3.754,True
ET_02,other,4.21,0.28573,0.2658,0.99569,18.128,10.227,7.214,True
ET_02,other,4.22,0.32009,0.23328,1.0183,22.038,3.118,10.191,True
ET_02,other,4.23,0.29911,0.20205,0.98801,19.804,-5.624,9.545,True
ET_02,other,4.24,0.28467,0.15515,0.96375,15.149,-11.654,7.681,True
ET_02,other,4.25,0.21767,0.12376,0.94403,5.515,-15.903,2.201,True
ET_02,other,4.26,0.14179,0.10838,0.91518,-4.919,-15.913,-2.61,True
ET_02,other,4.2700000000000005,0.05404,0.11776,0.88299,-13.447,-12.365,-7.161,True
ET_02,other,4.28,0.01952,0.19022,0.86963,-20.75,-4.046,-10.404,True
ET_02,other,4.29,0.03024,0.22575,0.86375,-19.47,2.336,-10.414,True
ET_02,other,4.3,0.04281,0.26273,0.90514,-16.884,9.21,-7.436,True
ET_02,other,4.3100000000000005,0.12163,0.31589,0.91674,-9.734,14.08,-4.208,True
ET_02,other,4.32,0.21303,0.32888,0.9577,2.011,16.962,1.566,True
ET_02,other,4.33,0.26517,0.3274,0.97726,11.682,12.805,5.231,True
ET_02,other,4.34,0.31279,0.27689,1.01097,18.388,8.892,9.761,True
ET_02,other,4.3500000000000005,0.3178,0.20833,1.00843,22.128,0.035,10.358,True
ET_02,other,4.36,0.3052,0.15009,1.00685,19.288,-7.053,8.719,True
ET_02,other,4.37,0.25146,0.12521,0.95813,12.745,-13.506,6.193,True
ET_02,other,4.38,0.19445,0.09811,0.95375,2.761,-16.189,-0.295,True
ET_02,other,4.39,0.09315,0.09021,0.90924,-8.988,-15.475,-4.465,True
ET_02,other,4.4,0.0452,0.12942,0.91035,-17.167,-9.973,-7.287,True
ET_02,other,4.41,0.01246,0.16732,0.89461,-21.604,-1.656,-10.923,True
ET_02,other,4.42,0.02379,0.21858,0.90603,-20.942,5.244,-10.002,True
ET_02,other,4.43,0.05821,0.28432,0.87144,-16.441,12.069,-6.194,True
ET_02,other,4.44,0.13493,0.31463,0.89717,-7.489,15.84,-2.483,True
ET_02,other,4.45,0.20096,0.32371,0.94582,5.182,15.931,1.726,True
ET_02,other,4.46,0.30597,0.30318,0.96297,15.022,11.174,7.206,True
ET_02,other,4.47,0.32903,0.24953,1.01135,21.0,4.621,10.441,True
ET_02,other,4.48,0.33012,0.22245,1.01491,22.234,-2.029,12.033,True
ET_02,other,4.49,0.29939,0.14249,1.00542,17.415,-9.032,8.616,True
ET_02,other,4.5,0.24649,0.10893,0.98847,10.212,-14.791,4.797,True
ET_02,other,4.51,0.15537,0.11181,0.92481,-0.847,-17.713,-0.765,True
ET_02,other,4.5200000000000005,0.08195,0.12211,0.9022,-10.999,-14.82,-4.508,True
ET_02,other,4.53,0.01386,0.16693,0.8875,-18.827,-8.078,-9.654,True
ET_02,other,4.54,0.00901,0.17377,0.89071,-23.424,-0.551,-11.571,True
ET_02,other,4.55,0.00625,0.25445,0.88272,-22.21,7.488,-11.409,True
ET_02,other,4.5600000000000005,0.05863,0.28756,0.92298,-14.393,14.4,-7.375,True
ET_02,other,4.57,0.12913,0.33921,0.92557,-3.109,16.625,-0.679,True
ET_02,other,4.58,0.21563,0.31601,0.96177,6.895,14.832,3.612,True
ET_02,other,4.59,0.29129,0.27667,0.99036,17.255,9.811,8.633,True
ET_02,other,4.6000000000000005,0.34222,0.20229,1.02419,23.255,2.82,10.857,True
ET_02,other,4.61,0.35939,0.15646,1.01523,22.208,-4.047,12.261,True
ET_02,other,4.62,0.30027,0.11041,0.97512,18.002,-12.175,9.208,True
ET_02,other,4.63,0.21978,0.09908,0.9724,7.768,-16.693,3.885,True
ET_02,other,4.64,0.09505,0.1067,0.92841,-4.817,-16.007,-1.516,True
ET_02,other,4.65,0.08246,0.10689,0.89566,-14.372,-11.907,-7.636,True
ET_02,other,4.66,-0.00374,0.14396,0.91299,-22.056,-5.452,-9.057,True
ET_02,other,4.67,-0.0254,0.20872,0.90244,-23.333,2.992,-11.844,True
ET_02,other,4.68,0.02035,0.27463,0.912,-19.9,10.788,-9.1,True
ET_02,other,4.69,0.06943,0.3445,0.91423,-11.652,14.399,-5.824,True
ET_02,other,4.7,0.15329,0.3473,0.94608,1.014,17.457,0.571,True
ET_02,other,4.71,0.23068,0.32279,0.95826,10.84,14.504,7.254,True
ET_02,other,4.72,0.29381,0.28771,0.99494,20.346,9.505,9.517,True
ET_02,other,4.73,0.3062,0.22876,1.00211,23.867,2.577,13.505,True
ET_02,other,4.74,0.30799,0.14617,0.98627,22.706,-6.44,10.777,True
ET_02,other,4.75,0.25911,0.08308,0.97591,14.169,-14.386,6.845,True
ET_02,other,4.76,0.18184,0.08416,0.96827,4.953,-17.724,1.848,True
ET_02,other,4.7700000000000005,0.07629,0.07095,0.94394,-8.14,-16.649,-5.36,True
ET_02,other,4.78,0.01586,0.09044,0.89985,-16.181,-12.239,-9.792,True
ET_02,other,4.79,-0.01129,0.16175,0.8923,-23.707,-4.109,-12.484,True
ET_02,other,4.8,0.01511,0.22291,0.87544,-24.063,4.238,-13.531,True
ET_02,other,4.8100000000000005,0.03594,0.28052,0.86717,-18.299,12.37,-10.286,True
ET_02,other,4.82,0.09943,0.32216,0.89909,-8.899,16.698,-4.313,True
ET_02,other,4.83,0.18534,0.33913,0.96302,2.678,16.736,1.296,True
ET_02,other,4.84,0.2576,0.31193,0.97525,14.97,14.892,8.619,True
ET_02,other,4.8500000000000005,0.3289,0.24412,0.99969,23.474,8.312,12.627,True
ET_02,other,4.86,0.323,0.17532,1.00466,25.875,-2.424,11.604,True
ET_02,other,4.87,0.30161,0.13616,1.01082,21.786,-10.251,10.867,True
ET_02,other,4.88,0.19647,0.07537,0.98111,14.395,-17.463,5.432,True
ET_02,other,4.89,0.17764,0.04762,0.96597,0.192,-17.632,-0.256,True
ET_02,other,4.9,0.05787,0.06706,0.89871,-11.528,-16.269,-6.09,True
ET_02,other,4.91,-0.01245,0.11719,0.88394,-20.82,-9.53,-12.498,True
ET_02,other,4.92,-0.0164,0.18399,0.8788,-24.375,-1.207,-13.141,True
ET_02,other,4.93,-0.02787,0.24412,0.8877,-24.411,7.474,-11.878,True
ET_02,other,4.94,0.03506,0.33523,0.9239,-15.382,13.717,-7.646,True
ET_02,other,4.95,0.13624,0.3188,0.94061,-3.357,19.703,-3.526,True
ET_02,other,4.96,0.22425,0.35285,0.95275,7.825,18.709,4.446,True
ET_02,other,4.97,0.31945,0.29,1.01009,19.253,12.611,9.091,True
ET_02,other,4.98,0.32327,0.2435,1.03841,26.177,6.809,12.939,True
ET_02,other,4.99,0.33531,0.18866,1.03087,25.652,-4.376,13.587,True
ET_02,other,5.0,0.29022,0.10562,0.99684,19.329,-12.464,9.005,True
ET_02,other,5.01,0.24099,0.04683,0.99588,10.174,-18.413,5.43,True
ET_02,other,5.0200000000000005,0.11632,0.03282,0.91917,-1.716,-18.846,-1.233,True
ET_02,other,5.03,0.03098,0.07837,0.90673,-15.475,-16.434,-7.654,True
ET_02,other,5.04,-0.00901,0.15146,0.88853,-23.208,-6.977,-11.97,True
ET_02,other,5.05,-0.0582,0.20163,0.89253,-26.859,0.833,-13.962,True
ET_02,other,5.0600000000000005,-0.0214,0.24096,0.89297,-23.298,10.579,-12.145,True
ET_02,other,5.07,0.03194,0.3355,0.90513,-13.036,17.108,-7.936,True
ET_02,other,5.08,0.12095,0.33462,0.96062,-0.703,21.47,-0.211,True
ET_02,other,5.09,0.23438,0.31476,0.98285,11.457,16.681,6.018,True
ET_02,other,5.1000000000000005,0.32369,0.27155,1.01397,21.545,11.762,10.274,True
ET_02,other,5.11,0.33688,0.19593,1.01928,26.396,3.816,13.805,True
ET_02,other,5.12,0.31605,0.11937,1.01916,26.396,-7.365,12.802,True
ET_02,other,5.13,0.25423,0.05003,1.01298,16.792,-16.106,9.114,True
ET_02,other,5.14,0.19857,0.05484,0.97002,6.165,-20.311,1.902,True
ET_02,other,5.15,0.08124,0.04368,0.94462,-7.8,-18.989,-5.293,True
ET_02,other,5.16,-0.02328,0.11296,0.91085,-19.608,-13.633,-10.184,True
ET_02,other,5.17,-0.02367,0.15167,0.87975,-26.913,-6.114,-13.16,True
ET_02,other,5.18,-0.05435,0.25083,0.90012,-28.351,3.753,-13.496,True
ET_02,other,5.19,0.00292,0.26848,0.90129,-23.195,13.772,-10.698,True
ET_02,other,5.2,0.05661,0.32364,0.91644,-11.045,18.846,-4.777,True
ET_02,other,5.21,0.16653,0.35154,0.9578,3.839,20.287,1.268,True
ET_02,other,5.22,0.26641,0.3168,0.98282,17.403,19.364,7.723,True
ET_02,other,5.23,0.34519,0.25649,1.01118,25.263,9.226,11.235,True
ET_02,other,5.24,0.34329,0.18616,1.02401,28.234,-0.306,13.99,True
ET_02,other,5.25,0.34941,0.137,1.00867,24.134,-9.7,11.9,True
ET_02,other,5.26,0.26014,0.05265,0.98549,16.234,-18.296,7.193,True
ET_02,other,5.2700000000000005,0.16975,0.03477,0.97363,1.579,-20.708,2.265,True
ET_02,other,5.28,0.07335,0.07509,0.92351,-12.502,-19.822,-7.409,True
ET_02,other,5.29,-0.0185,0.12351,0.87229,-22.248,-12.685,-12.701,True
ET_02,other,5.3,-0.07154,0.20478,0.88768,-29.447,-1.929,-14.687,True
ET_02,other,5.3100000000000005,-0.03549,0.23334,0.87663,-26.469,7.571,-13.884,True
ET_02,other,5.32,0.01189,0.29701,0.88857,-19.429,16.256,-9.349,True
ET_02,other,5.33,0.06646,0.34728,0.94277,-6.628,20.915,-4.336,True
ET_02,other,5.34,0.19784,0.35897,0.96583,7.578,19.947,3.834,True
ET_02,other,5.3500000000000005,0.28604,0.33191,1.00488,19.505,14.197,9.727,True
ET_02,other,5.36,0.32833,0.26342,1.03614,28.084,6.274,13.808,True
ET_02,other,5.37,0.37238,0.16766,1.0117,28.454,-4.633,15.515,True
ET_02,other,5.38,0.31375,0.12678,1.03553,22.786,-14.029,12.333,True
ET_02,other,5.39,0.21586,0.06542,0.98204,12.106,-19.833,6.967,True
ET_02,other,5.4,0.12379,0.05395,0.9561,-2.243,-22.102,-0.673,True
ET_02,other,5.41,0.02418,0.05753,0.9181,-17.011,-18.256,-7.003,True
ET_02,other,5.42,-0.05358,0.13043,0.90182,-26.525,-9.182,-12.944,True
ET_02,other,5.43,-0.11953,0.17757,0.87653,-29.839,0.038,-15.256,True
ET_02,other,5.44,-0.08859,0.26837,0.88418,-27.567,10.543,-13.166,True
ET_02,other,5.45,0.02443,0.30788,0.90588,-17.132,17.348,-9.752,True
ET_02,other,5.46,0.11111,0.33455,0.96758,-3.037,22.175,-1.492,True
ET_02,other,5.47,0.23794,0.33574,0.98101,11.124,19.98,6.873,True
ET_02,other,5.48,0.27999,0.29521,1.00478,23.65,14.091,12.371,True
ET_02,other,5.49,0.31765,0.2181,1.03203,28.894,2.9,13.793,True
ET_02,other,5.5,0.3416,0.16925,1.02004,28.979,-6.347,13.782,True
ET_02,other,5.51,0.25752,0.06663,1.01522,18.759,-15.999,10.012,True
ET_02,other,5.5200000000000005,0.18821,0.04002,0.99148,7.522,-21.627,4.029,True
ET_02,other,5.53,0.08335,0.03576,0.93984,-6.741,-22.105,-4.446,True
ET_02,other,5.54,-0.00973,0.08258,0.90231,-20.676,-15.31,-9.367,True
ET_02,other,5.55,-0.06528,0.15039,0.88627,-30.14,-6.567,-14.801,True
ET_02,other,5.5600000000000005,-0.07556,0.21405,0.89332,-30.102,4.165,-15.722,True
ET_02,other,5.57,-0.04084,0.28846,0.90517,-23.871,12.489,-11.858,True
ET_02,other,5.58,0.03537,0.36636,0.90566,-12.978,21.866,-6.538,True
ET_02,other,5.59,0.16461,0.36192,0.96615,2.477,23.648,-0.6,True
ET_02,other,5.6000000000000005,0.25756,0.30774,0.9851,16.13,19.403,7.797,True
ET_02,other,5.61,0.31813,0.26906,1.05494,26.511,11.689,13.074,True
ET_02,other,5.62,0.3401,0.18463,1.06408,30.814,0.187,16.556,True
ET_02,other,5.63,0.31576,0.10472,1.0298,28.85,-10.382,13.383,True
ET_02,other,5.64,0.25372,0.06525,0.98041,17.598,-18.376,9.518,True
ET_02,other,5.65,0.11805,0.03065,0.9643,3.643,-21.891,1.456,True
ET_02,other,5.66,0.05167,0.03641,0.9329,-12.913,-20.742,-6.429,True
ET_02,other,5.67,-0.03532,0.09639,0.89178,-24.422,-16.303,-11.191,True
ET_02,other,5.68,-0.09833,0.13681,0.9054,-29.962,-5.415,-14.877,True
ET_02,other,5.69,-0.09458,0.24153,0.87852,-32.43,6.114,-14.913,True
ET_02,other,5.7,-0.05094,0.33238,0.91406,-22.322,15.169,-11.774,True
ET_02,other,5.71,0.06349,0.35042,0.93704,-9.16,22.783,-4.424,True
ET_02,other,5.72,0.16754,0.3777,0.97123,6.57,23.743,2.527,True
ET_02,other,5.73,0.28686,0.30946,1.01978,20.868,17.644,8.809,True
ET_02,other,5.74,0.35199,0.24347,1.04372,29.276,8.205,15.356,True
ET_02,other,5.75,0.35649,0.15551,1.03053,31.369,-2.425,16.442,True
ET_02,other,5.76,0.33358,0.07305,1.02674,26.977,-14.773,11.343,True
ET_02,other,5.7700000000000005,0.23902,0.02455,0.99467,12.372,-20.999,6.903,True
ET_02,other,5.78,0.11073,0.00303,0.95962,0.516,-23.901,-0.836,True
ET_02,other,5.79,0.01558,0.04521,0.90154,-15.908,-19.326,-7.017,True
ET_02,other,5.8,-0.04677,0.09072,0.89845,-28.063,-12.092,-14.9,True
ET_02,other,5.8100000000000005,-0.10569,0.15209,0.87909,-32.554,-0.385,-17.744,True
ET_02,other,5.82,-0.07622,0.23621,0.87719,-29.554,10.671,-15.072,True
ET_02,other,5.83,-0.00748,0.3197,0.92036,-18.967,17.853,-8.709,True
ET_02,other,5.84,0.09157,0.34726,0.90886,-4.858,23.769,-2.753,True
ET_02,other,5.8500000000000005,0.22279,0.33718,1.03003,10.684,22.951,5.708,True
ET_02,other,5.86,0.30214,0.29688,1.02936,24.18,16.009,12.215,True
ET_02,other,5.87,0.32202,0.22317,1.03481,32.188,4.984,15.908,True
ET_02,other,5.88,0.35376,0.12068,1.05234,30.73,-6.857,16.852,True
ET_02,other,5.89,0.29581,0.05812,1.02302,23.273,-15.981,10.956,True
ET_02,other,5.9,0.18491,0.00598,0.99027,10.024,-22.067,5.727,True
ET_02,other,5.91,0.08487,0.02124,0.94665,-5.607,-23.267,-3.014,True
ET_02,other,5.92,-0.02978,0.04754,0.91832,-20.649,-16.417,-9.668,True
ET_02,other,5.93,-0.10217,0.13051,0.87629,-29.357,-8.505,-14.383,True
ET_02,other,5.94,-0.12598,0.18149,0.89486,-32.533,1.252,-17.696,True
ET_02,other,5.95,-0.05262,0.30032,0.88699,-26.623,12.15,-12.337,True
ET_02,other,5.96,0.01584,0.33993,0.93933,-15.273,22.593,-6.629,True
ET_02,other,5.97,0.11691,0.38068,0.96754,-0.07,24.064,-1.224,True
ET_02,other,5.98,0.25174,0.35607,0.98748,15.51,22.127,7.879,True
ET_02,other,5.99,0.29466,0.28125,1.04721,28.02,13.285,14.034,True
ET_02,other,6.0,0.37026,0.19548,1.06037,33.088,1.159,16.383,True
ET_02,other,6.01,0.32516,0.14431,1.01384,29.417,-9.676,15.453,True
ET_02,other,6.0200000000000005,0.27311,0.05342,1.01117,19.18,-19.073,10.257,True
ET_02,other,6.03,0.17742,0.01553,0.96593,6.907,-23.662,2.519,True
ET_02,other,6.04,0.04197,0.01327,0.94549,-11.947,-21.804,-5.222,True
ET_02,other,6.05,-0.04818,0.07717,0.92797,-23.088,-16.207,-12.616,True
ET_02,other,6.0600000000000005,-0.12221,0.13092,0.86784,-31.692,-5.187,-14.25,True
ET_02,other,6.07,-0.10701,0.23553,0.87738,-31.708,6.548,-16.611,True
ET_02,other,6.08,-0.06615,0.29966,0.89427,-24.607,14.896,-13.065,True
ET_02,other,6.09,0.01378,0.34998,0.90362,-11.835,23.892,-4.95,True
ET_02,other,6.1000000000000005,0.15634,0.33152,1.00165,4.968,24.306,2.504,True
ET_02,other,6.11,0.25502,0.31993,1.02182,19.359,19.195,10.214,True
ET_02,other,6.12,0.32217,0.27218,1.07632,30.829,10.542,15.64,True
ET_02,other,6.13,0.35938,0.18797,1.06531,32.042,-0.934,17.541,True
ET_02,other,6.140000000000001,0.34689,0.11043,1.04509,27.854,-12.654,14.448,True
ET_02,other,6.15,0.22012,0.04532,0.99924,16.869,-20.006,7.62,True
ET_02,other,6.16,0.13345,0.01937,0.949,0.232,-23.929,1.512,True
ET_02,other,6.17,-0.00969,0.00463,0.94002,-13.522,-21.786,-6.558,True
ET_02,other,6.18,-0.11589,0.08484,0.88352,-27.531,-14.505,-12.618,True
ET_02,other,6.19,-0.10357,0.18458,0.86264,-32.556,-1.633,-16.978,True
ET_02,other,6.2,-0.12592,0.26036,0.90207,-31.366,8.725,-15.334,True
ET_02,other,6.21,-0.04306,0.32021,0.88361,-20.273,18.957,-10.33,True
ET_02,other,6.22,0.07423,0.36452,0.93915,-4.873,23.762,-2.854,True
ET_02,other,6.23,0.19098,0.33959,0.97629,10.321,21.768,4.65,True
ET_02,other,6.24,0.28213,0.34041,1.04616,22.442,18.314,12.079,True
ET_02,other,6.25,0.34965,0.2458,1.0488,31.361,6.561,16.128,True
ET_02,other,6.26,0.35515,0.14518,1.02684,31.606,-4.283,16.888,True
ET_02,other,6.2700000000000005,0.31457,0.05972,1.05028,24.67,-14.659,12.775,True
ET_02,other,6.28,0.21294,0.04032,1.02451,9.992,-24.608,6.415,True
ET_02,other,6.29,0.08964,0.01103,0.95521,-4.812,-24.073,-2.485,True
ET_02,other,6.3,-0.03127,0.03379,0.9088,-19.335,-19.227,-9.258,True
ET_02,other,6.3100000000000005,-0.10076,0.09589,0.89846,-29.756,-11.508,-14.824,True
ET_02,other,6.32,-0.12875,0.20436,0.89797,-32.395,1.128,-16.84,True
ET_02,other,6.33,-0.09663,0.27719,0.8968,-27.356,11.885,-13.453,True
ET_02,other,6.34,-0.02609,0.32248,0.93456,-15.954,19.448,-7.392,True
ET_02,other,6.3500000000000005,0.11378,0.33354,0.96514,-1.745,24.72,0.085,True
ET_02,other,6.36,0.2231,0.36156,1.00891,13.985,20.682,7.16,True
ET_02,other,6.37,0.29408,0.30171,1.02606,27.547,14.677,13.703,True
ET_02,other,6.38,0.33616,0.18372,1.05619,32.19,2.904,16.497,True
ET_02,other,6.390000000000001,0.36999,0.11574,1.0414,31.675,-7.011,15.269,True
ET_02,other,6.4,0.25568,0.06111,1.03387,20.66,-18.116,10.895,True
ET_02,other,6.41,0.16771,0.03986,1.00447,7.397,-24.41,3.992,True
ET_02,other,6.42,0.05586,-0.04036,0.95502,-8.545,-23.573,-3.069,True
ET_02,other,6.43,-0.06004,0.05527,0.91791,-23.528,-16.805,-10.367,True
ET_02,other,6.44,-0.12913,0.12448,0.87128,-29.534,-5.689,-15.828,True
ET_02,other,6.45,-0.12159,0.20439,0.90287,-31.369,5.586,-14.974,True
ET_02,other,6.46,-0.05588,0.2943,0.90019,-24.803,15.126,-12.364,True
ET_02,other,6.47,0.01742,0.34596,0.94665,-13.779,22.937,-5.016,True
ET_02,other,6.48,0.13235,0.38998,1.00475,3.68,24.143,1.662,True
ET_02,other,6.49,0.27292,0.31378,1.00585,16.93,19.291,8.845,True
ET_02,other,6.5,0.33163,0.26663,1.06836,28.898,11.211,14.535,True
ET_02,other,6.51,0.35975,0.17172,1.08636,32.164,-1.518,16.157,True
ET_02,other,6.5200000000000005,0.32681,0.08335,1.03006,28.982,-12.108,15.499,True
ET_02,other,6.53,0.22902,0.011,1.02506,16.91,-20.609,7.436,True
ET_02,other,6.54,0.1336,0.02267,0.93698,1.073,-23.7,-0.511,True
ET_02,other,6.55,0.03364,0.01602,0.93643,-11.985,-19.641,-6.938,True
